Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-30 00:00:00+01:00,36.229117088248046,36.244378228372824,35.58434774410908,35.74077224731445,2574462,0.0,0.0
2015-02-02 00:00:00+01:00,35.80181302299328,36.19859392425614,35.51567320186028,36.095584869384766,1625983,0.0,0.0
2015-02-03 00:00:00+01:00,36.43132283703447,36.99215737719933,36.28253035626807,36.778507232666016,2257352,0.0,0.0
2015-02-04 00:00:00+01:00,36.73271894646461,36.927294822760516,36.43131801205002,36.87388229370117,1607767,0.0,0.0
2015-02-05 00:00:00+01:00,36.39698783228435,38.07567545742034,36.252008452046255,37.862022399902344,3901334,0.0,0.0
2015-02-06 00:00:00+01:00,37.82386975193716,37.865837159483924,37.46524023681569,37.697967529296875,2180482,0.0,0.0
2015-02-09 00:00:00+01:00,37.46524262077146,38.73952024681489,37.42709122350993,38.51823806762695,4283896,0.0,0.0
2015-02-10 00:00:00+01:00,38.79293392994719,39.65516950517531,38.647957451768974,39.17445373535156,2960358,0.0,0.0
2015-02-11 00:00:00+01:00,38.98369274252778,39.220236063139346,38.480086729907214,39.029476165771484,1745167,0.0,0.0
2015-02-12 00:00:00+01:00,38.76240494918039,39.639901514293975,38.67084102671889,39.22785949707031,2528401,0.0,0.0
2015-02-13 00:00:00+01:00,39.59413067738982,39.87645455929109,39.258394247852245,39.456783294677734,2577171,0.0,0.0
2015-02-16 00:00:00+01:00,39.34231941596034,40.44872441150913,39.29653599605077,40.242706298828125,2903536,0.0,0.0
2015-02-17 00:00:00+01:00,39.86118865373294,40.349533515704216,39.31179922863276,40.05194854736328,1868834,0.0,0.0
2015-02-18 00:00:00+01:00,40.28086632158272,40.28849543781941,39.76962821076155,40.0443229675293,1430768,0.0,0.0
2015-02-19 00:00:00+01:00,39.92222381963046,40.425829740559294,39.59411662303514,40.19691848754883,1270807,0.0,0.0
2015-02-20 00:00:00+01:00,40.135880664595284,40.44109766029977,39.73147061943708,40.227447509765625,2025969,0.0,0.0
2015-02-23 00:00:00+01:00,40.44109643730962,40.586072904964226,40.24270743363673,40.303749084472656,1367898,0.0,0.0
2015-02-24 00:00:00+01:00,40.38005205595551,40.68526904379226,39.96038088075367,40.56318283081055,1400585,0.0,0.0
2015-02-25 00:00:00+01:00,40.463987549885914,40.70053086495369,40.00616497123888,40.35716247558594,1336171,0.0,0.0
2015-02-26 00:00:00+01:00,40.18166151201062,40.891288507394606,39.929859980842174,40.79972457885742,1643514,0.0,0.0
2015-02-27 00:00:00+01:00,40.65475271156576,40.68527499696852,39.96038672786238,40.456363677978516,2893378,0.0,0.0
2015-03-02 00:00:00+01:00,40.296127777513625,40.738689291811625,40.16640951435984,40.47925567626953,1456261,0.0,0.0
2015-03-03 00:00:00+01:00,40.40294202962967,40.48687684019097,39.54070658126997,39.70857620239258,1870161,0.0,0.0
2015-03-04 00:00:00+01:00,39.70094601757509,40.31900908791259,39.594120948550916,40.242706298828125,1580862,0.0,0.0
2015-03-05 00:00:00+01:00,40.44109211686611,41.07441627737271,40.14350718776622,40.937068939208984,1968116,0.0,0.0
2015-03-06 00:00:00+01:00,41.02100420721432,41.7458923491432,41.00574597795524,41.3185920715332,2033498,0.0,0.0
2015-03-09 00:00:00+01:00,41.104939021963375,41.37963372086399,40.921811163206186,41.3185920715332,1487168,0.0,0.0
2015-03-10 00:00:00+01:00,41.20413800449831,41.43304930014807,40.64711945113671,41.097312927246094,1690596,0.0,0.0
2015-03-11 00:00:00+01:00,41.288071347668,41.875612162291496,41.19650741483829,41.73063278198242,1548366,0.0,0.0
2015-03-12 00:00:00+01:00,41.63143988645361,41.71537179390818,41.00574767342709,41.425418853759766,1513327,0.0,0.0
2015-03-13 00:00:00+01:00,41.417792995475544,41.50935985304001,40.959970350714784,41.41016387939453,1175703,0.0,0.0
2015-03-16 00:00:00+01:00,41.36437030674379,42.15030296555993,41.288067521584004,41.89849853515625,1714238,0.0,0.0
2015-03-17 00:00:00+01:00,41.890867093631336,41.944279622428695,41.051521949681586,41.8298225402832,1886966,0.0,0.0
2015-03-18 00:00:00+01:00,41.8221964373312,41.890870109409505,41.1430888308837,41.608543395996094,1607548,0.0,0.0
2015-03-19 00:00:00+01:00,41.66195539386678,42.01295577485306,41.21939399897101,41.50934982299805,1581458,0.0,0.0
2015-03-20 00:00:00+01:00,41.50936104340222,42.470789789276836,41.33385935008685,42.32581329345703,2982394,0.0,0.0
2015-03-23 00:00:00+01:00,42.348694911902015,42.348694911902015,41.61617764444187,41.92902374267578,1636442,0.0,0.0
2015-03-24 00:00:00+01:00,41.82219885368968,42.34106598142323,41.72300289700874,42.18845748901367,1296954,0.0,0.0
2015-03-25 00:00:00+01:00,42.10452862590541,42.10452862590541,41.35675010920987,41.48646545410156,1829381,0.0,0.0
2015-03-26 00:00:00+01:00,41.2270208450533,41.463564124109624,40.624221887450275,41.272804260253906,1866159,0.0,0.0
2015-03-27 00:00:00+01:00,41.32621969381776,41.49408931725389,40.98285133259149,41.387264251708984,1422083,0.0,0.0
2015-03-30 00:00:00+02:00,41.45594206107955,41.66196018761031,41.21939874179216,41.31096267700195,1559663,0.0,0.0
2015-03-31 00:00:00+02:00,41.30333300362779,41.63144025369024,40.61659622192383,40.61659622192383,2780327,0.0,0.0
2015-04-01 00:00:00+02:00,40.51739305149135,41.70010651069587,40.23506927404127,41.30332565307617,1949774,0.0,0.0
2015-04-02 00:00:00+02:00,41.21175936380547,41.47119289292155,41.05152177808319,41.40251922607422,714469,0.0,0.0
2015-04-07 00:00:00+02:00,41.57039845646185,42.00533081022471,41.51698591552713,41.63144302368164,1079277,0.0,0.0
2015-04-08 00:00:00+02:00,41.46356928054719,41.906130706132146,41.12783292628395,41.593284606933594,1279927,0.0,0.0
2015-04-09 00:00:00+02:00,41.814565377150906,42.173194885253906,41.753523728764215,42.173194885253906,1074706,0.0,0.0
2015-04-10 00:00:00+02:00,42.318167280609785,42.432624362637895,41.822193383605175,41.9976921081543,1601355,0.0,0.0
2015-04-13 00:00:00+02:00,42.04348027968096,43.24145220411667,41.82983012574798,43.15752029418945,2457867,0.0,0.0
2015-04-14 00:00:00+02:00,43.10410397508857,43.43220829238007,42.814148141064805,43.07358169555664,2043230,0.0,0.0
2015-04-15 00:00:00+02:00,43.073584536460096,43.50088483503042,42.89045375795497,43.241451263427734,1408946,0.0,0.0
2015-04-16 00:00:00+02:00,43.31775197819102,43.554295266773686,42.859926540040505,43.264339447021484,2084857,0.0,0.0
2015-04-17 00:00:00+02:00,43.188033388101296,43.188033388101296,42.27238834104358,42.57760238647461,2388349,0.0,0.0
2015-04-20 00:00:00+02:00,42.631020340183504,43.02017215437426,42.53182729095174,42.93623733520508,1345528,0.0,0.0
2015-04-21 00:00:00+02:00,43.26434662684518,43.76032062869387,43.02017418361642,43.56193161010742,2129368,0.0,0.0
2015-04-22 00:00:00+02:00,43.72216669269034,43.99686140307143,43.02017168684083,43.31775665283203,1873926,0.0,0.0
2015-04-23 00:00:00+02:00,43.4169530835963,43.5695586703421,42.66154262183866,42.93623733520508,1912702,0.0,0.0
2015-04-24 00:00:00+02:00,42.61576424506257,43.8518906015688,42.60813512912799,43.256717681884766,2075111,0.0,0.0
2015-04-27 00:00:00+02:00,43.443871991496515,44.10672230983723,42.796621440995644,43.88057327270508,2373587,1.22,0.0
2015-04-28 00:00:00+02:00,43.76359547791857,43.95855091408597,43.4360717730536,43.84157943725586,1946560,0.0,0.0
2015-04-29 00:00:00+02:00,43.974148741032614,44.13791059731979,42.57047016254382,42.710838317871094,2205578,0.0,0.0
2015-04-30 00:00:00+02:00,42.5782666007226,42.975977361349294,41.52550842218637,42.74982833862305,1937908,0.0,0.0
2015-05-04 00:00:00+02:00,42.50808206766399,42.86680233167753,42.118171194644646,42.57826614379883,1442022,0.0,0.0
2015-05-05 00:00:00+02:00,42.484690409506904,42.93698847184815,41.82184308342366,41.9232177734375,2952497,0.0,0.0
2015-05-06 00:00:00+02:00,41.90762622324433,41.96221351306218,41.22138218366876,41.56450271606445,2469184,0.0,0.0
2015-05-07 00:00:00+02:00,41.14339032216286,41.353942531684055,40.566323947727234,41.13559341430664,2839799,0.0,0.0
2015-05-08 00:00:00+02:00,41.58009474066152,41.99339930896103,41.26036794777658,41.853031158447266,2176505,0.0,0.0
2015-05-11 00:00:00+02:00,41.697075043124215,41.77505603778353,41.20578644737461,41.408538818359375,1647484,0.0,0.0
2015-05-12 00:00:00+02:00,41.17458933412618,41.22917662067066,40.54293559703042,41.073211669921875,1876331,0.0,0.0
2015-05-13 00:00:00+02:00,41.26037370468051,41.62689092380342,40.917253163763576,41.0654182434082,1574408,0.0,0.0
2015-05-14 00:00:00+02:00,41.01862623489022,42.071387468876395,40.73789288061138,41.89202880859375,1672978,0.0,0.0
2015-05-15 00:00:00+02:00,42.02459952312354,42.25854548596454,41.46312683247769,41.7984504699707,1691486,0.0,0.0
2015-05-18 00:00:00+02:00,41.798444728181884,41.985603257615594,41.026422859379636,41.64248275756836,1185021,0.0,0.0
2015-05-19 00:00:00+02:00,42.26634764673794,43.03057275306169,42.26634764673794,42.9213981628418,2875524,0.0,0.0
2015-05-20 00:00:00+02:00,42.85900943525753,43.27231705088891,42.851212525430995,43.11635208129883,1388570,0.0,0.0
2015-05-21 00:00:00+02:00,42.93698590141302,43.436071337026135,42.89799243474387,43.2489128112793,1281630,0.0,0.0
2015-05-22 00:00:00+02:00,43.27231447539391,43.44387325442619,42.89799738074269,43.256717681884766,1131105,0.0,0.0
2015-05-25 00:00:00+02:00,43.09294952639269,43.163133604399185,42.72643531883337,43.007171630859375,218566,0.0,0.0
2015-05-26 00:00:00+02:00,42.96818440055398,43.38928892972642,42.515889257015886,42.913597106933594,1297173,0.0,0.0
2015-05-27 00:00:00+02:00,43.124145855553145,44.044335836964486,43.046164863820316,43.927364349365234,1808369,0.0,0.0
2015-05-28 00:00:00+02:00,43.77139000809701,43.77139000809701,42.796612946473154,43.19432067871094,1540013,0.0,0.0
2015-05-29 00:00:00+02:00,43.19433237244233,43.45947192397494,42.172767639160156,42.172767639160156,2067093,0.0,0.0
2015-06-01 00:00:00+02:00,42.6406519350321,43.13973736042207,42.3677155226419,42.72643280029297,1732946,0.0,0.0
2015-06-02 00:00:00+02:00,42.851205296731514,42.96037986459228,42.211751706589475,42.70303726196289,1640921,0.0,0.0
2015-06-03 00:00:00+02:00,42.734228909987046,42.99936840911855,42.13376583916616,42.33652114868164,2011974,0.0,0.0
2015-06-04 00:00:00+02:00,42.102576748143115,42.38331007370191,41.19018377202958,41.93101501464844,1640486,0.0,0.0
2015-06-05 00:00:00+02:00,41.681477179836534,41.8452390492901,41.260372679998056,41.56450271606445,1206235,0.0,0.0
2015-06-08 00:00:00+02:00,41.400736175794755,41.572297910029164,41.04201889038086,41.04201889038086,1205944,0.0,0.0
2015-06-09 00:00:00+02:00,40.870453109388784,41.01861815396741,40.207605887851656,40.74568176269531,2081807,0.0,0.0
2015-06-10 00:00:00+02:00,40.63651624165884,41.47092536597301,40.35577990548132,41.18239212036133,1750379,0.0,0.0
2015-06-11 00:00:00+02:00,41.12780030702526,41.75945401917566,41.04981634733862,41.34614944458008,1504099,0.0,0.0
2015-06-12 00:00:00+02:00,41.26037504445528,41.330559131783644,40.293394616240505,40.78468322753906,1720520,0.0,0.0
2015-06-15 00:00:00+02:00,40.25440527009853,40.3089925646073,39.78651332437064,39.86449432373047,1565550,0.0,0.0
2015-06-16 00:00:00+02:00,39.638340298264346,40.36357177648273,39.27182313014085,40.277793884277344,1524635,0.0,0.0
2015-06-17 00:00:00+02:00,40.32458847144895,40.441562942697246,39.63054747816278,39.763118743896484,1565247,0.0,0.0
2015-06-18 00:00:00+02:00,39.59155706696028,40.2855980617824,39.053481042552924,40.238807678222656,2405720,0.0,0.0
2015-06-19 00:00:00+02:00,40.27779419318885,40.800273332808466,40.09843257459002,40.706695556640625,3474848,0.0,0.0
2015-06-22 00:00:00+02:00,41.587892563709296,42.492485613994965,41.533302308072614,42.375511169433594,2756515,0.0,0.0
2015-06-23 00:00:00+02:00,42.89019881046878,42.96817980021055,42.43790074057112,42.73423385620117,1933326,0.0,0.0
2015-06-24 00:00:00+02:00,42.60166327620788,42.94478377722486,42.31312708523278,42.74982833862305,2002402,0.0,0.0
2015-06-25 00:00:00+02:00,42.352129806644314,43.155345437254105,42.250752123481035,42.85121536254883,2074076,0.0,0.0
2015-06-26 00:00:00+02:00,42.3443252108226,43.092953461396455,41.977810969795286,42.92919158935547,2330328,0.0,0.0
2015-06-29 00:00:00+02:00,40.26219613156894,42.11816967848577,39.84888859819353,41.19798278808594,3682031,0.0,0.0
2015-06-30 00:00:00+02:00,41.0030330077509,41.41633762328521,40.44935725087657,40.457157135009766,3114780,0.0,0.0
2015-07-01 00:00:00+02:00,40.97963634677241,41.89982633910796,40.76908409685317,41.56450271606445,2900823,0.0,0.0
2015-07-02 00:00:00+02:00,41.712671837012934,41.85303703244284,41.35395152714101,41.408538818359375,1661449,0.0,0.0
2015-07-03 00:00:00+02:00,41.36954725963377,41.587899393689376,41.05762031421519,41.56450271606445,1823338,0.0,0.0
2015-07-06 00:00:00+02:00,40.441556147629655,41.20578110030139,40.33238157935996,40.62871170043945,1893555,0.0,0.0
2015-07-07 00:00:00+02:00,40.652109019235226,40.83926457500808,39.96586504023894,40.121829986572266,2731626,0.0,0.0
2015-07-08 00:00:00+02:00,40.00485711624254,40.78467890398522,39.84889216373719,40.269996643066406,1984335,0.0,0.0
2015-07-09 00:00:00+02:00,40.48054966154625,41.385142833740076,40.30119100388879,41.21358108520508,1460812,0.0,0.0
2015-07-10 00:00:00+02:00,42.24294026598105,42.554870137407384,41.82963571490732,42.38330841064453,2251205,0.0,0.0
2015-07-13 00:00:00+02:00,42.890197262327185,43.31909863999366,42.648451443199114,43.139739990234375,1783764,0.0,0.0
2015-07-14 00:00:00+02:00,42.975977542477004,43.46726608276367,42.94478395822111,43.46726608276367,1119705,0.0,0.0
2015-07-15 00:00:00+02:00,43.5686421135057,43.94295621177224,43.39708334437355,43.740203857421875,1420023,0.0,0.0
2015-07-16 00:00:00+02:00,43.96635500137323,44.33286923356015,43.77919645585195,44.192501068115234,1944893,0.0,0.0
2015-07-17 00:00:00+02:00,44.371861336465685,44.38745515455958,43.92736315118769,44.1301155090332,1288834,0.0,0.0
2015-07-20 00:00:00+02:00,44.12231374995545,44.52781842107243,43.94295213896666,44.075523376464844,1355747,0.0,0.0
2015-07-21 00:00:00+02:00,44.25488433162723,44.293874824187306,43.911763832401135,44.05992889404297,1226436,0.0,0.0
2015-07-22 00:00:00+02:00,43.9351532688155,44.379651385383745,43.79478512939567,44.30946731567383,1154179,0.0,0.0
2015-07-23 00:00:00+02:00,44.44984353850034,44.44984353850034,43.79479309367844,43.927364349365234,1229425,0.0,0.0
2015-07-24 00:00:00+02:00,43.825986823054194,44.114520063146585,43.43607591355155,43.63882827758789,1189988,0.0,0.0
2015-07-27 00:00:00+02:00,43.38148712189287,43.475064903993314,42.73423360663662,42.859004974365234,1283362,0.0,0.0
2015-07-28 00:00:00+02:00,43.10854339184821,43.55304153078219,42.92918475462781,43.319095611572266,1180146,0.0,0.0
2015-07-29 00:00:00+02:00,43.3970838965693,43.9663534475172,43.34249660913485,43.83378219604492,1614875,0.0,0.0
2015-07-30 00:00:00+02:00,44.059930334161486,44.23149207677405,43.42827362482029,43.73240661621094,1337704,0.0,0.0
2015-07-31 00:00:00+02:00,44.17690357416461,45.658563122570115,44.17690357416461,45.54159164428711,2623627,0.0,0.0
2015-08-03 00:00:00+02:00,45.47140488206454,46.36040115356445,45.41681760046604,46.36040115356445,1844602,0.0,0.0
2015-08-04 00:00:00+02:00,46.25123479035064,46.32141887553234,45.91591115834743,46.24343490600586,1708551,0.0,0.0
2015-08-05 00:00:00+02:00,46.235631540791935,46.3837966000283,46.00948252291761,46.25122833251953,2023097,0.0,0.0
2015-08-06 00:00:00+02:00,46.399391644022856,46.52416299835997,46.18104251762884,46.36040115356445,1185288,0.0,0.0
2015-08-07 00:00:00+02:00,46.430594416798144,46.53976900160522,46.11086757209841,46.16545486450195,1707033,0.0,0.0
2015-08-10 00:00:00+02:00,46.344805375437,47.06223993486129,46.204437226891585,47.04664611816406,1282421,0.0,0.0
2015-08-11 00:00:00+02:00,46.93747324451354,47.03105400270387,46.40719418057141,46.59435272216797,1239620,0.0,0.0
2015-08-12 00:00:00+02:00,46.14205829466083,46.22783917572149,44.8397572088397,45.190677642822266,1982816,0.0,0.0
2015-08-13 00:00:00+02:00,45.93150062376296,46.22003382801406,45.52599297127784,45.69755172729492,1459283,0.0,0.0
2015-08-14 00:00:00+02:00,45.60397873589049,46.14205470966857,45.26085821309081,45.40902328491211,1165407,0.0,0.0
2015-08-17 00:00:00+02:00,45.611779652744055,46.032881175557826,44.95672920363088,45.4636116027832,1270224,0.0,0.0
2015-08-18 00:00:00+02:00,45.40122095633101,45.814525511139,45.22965922801808,45.471405029296875,1036394,0.0,0.0
2015-08-19 00:00:00+02:00,45.21406046157685,45.448006369648155,44.85534320421527,45.073692321777344,1215486,0.0,0.0
2015-08-20 00:00:00+02:00,44.93332920636927,45.22966230961314,44.16910423466368,44.4498405456543,1938708,0.0,0.0
2015-08-21 00:00:00+02:00,43.72461340271731,44.52003209237405,43.623235723455366,43.810394287109375,2911461,0.0,0.0
2015-08-24 00:00:00+02:00,42.266342678248755,42.95258670368456,39.856693167423956,41.2525749206543,5757267,0.0,0.0
2015-08-25 00:00:00+02:00,41.7594517771188,42.6328512552293,41.580093141645094,42.33652114868164,4090388,0.0,0.0
2015-08-26 00:00:00+02:00,41.92321822900857,43.52185528243557,41.338351885008656,42.859004974365234,3365349,0.0,0.0
2015-08-27 00:00:00+02:00,43.9117689119953,44.964527206816975,43.6934167737895,44.54342269897461,2897957,0.0,0.0
2015-08-28 00:00:00+02:00,44.49663193216899,44.73837478062033,44.23149240741485,44.71498107910156,1391464,0.0,0.0
2015-08-31 00:00:00+02:00,44.457643275331094,44.86315100265784,44.09892593089048,44.76957321166992,1288666,0.0,0.0
2015-09-01 00:00:00+02:00,44.14571081563137,44.29387588080765,43.33469546198612,43.90396499633789,1883206,0.0,0.0
2015-09-02 00:00:00+02:00,44.25488712876668,44.43424578570654,43.615433491056216,44.00534439086914,1504660,0.0,0.0
2015-09-03 00:00:00+02:00,44.371862309325884,45.050306453080324,44.17690685625289,44.60580825805664,1678032,0.0,0.0
2015-09-04 00:00:00+02:00,44.137906162517076,44.59800107546485,43.95075062407466,44.403045654296875,2278133,0.0,0.0
2015-09-07 00:00:00+02:00,44.6369968607479,44.839749200401364,44.137908457785905,44.387451171875,1193432,0.0,0.0
2015-09-08 00:00:00+02:00,44.83975034676813,45.549388015873454,44.76956627071227,45.02690887451172,1728094,0.0,0.0
2015-09-09 00:00:00+02:00,46.009490635432584,46.539769748535576,45.80673825679173,46.00169372558594,1826906,0.0,0.0
2015-09-10 00:00:00+02:00,45.54939296111146,46.45398616471758,45.518199373970226,45.978294372558594,2098880,0.0,0.0
2015-09-11 00:00:00+02:00,46.181051280152786,46.18884818981038,45.104896285562624,45.22966766357422,1708563,0.0,0.0
2015-09-14 00:00:00+02:00,45.22966181364232,45.463607745307826,44.69938278198242,44.69938278198242,1351904,0.0,0.0
2015-09-15 00:00:00+02:00,44.722782267085954,45.46361362549791,44.6759948595718,45.22966766357422,1439259,0.0,0.0
2015-09-16 00:00:00+02:00,45.54938886896323,45.83792208713729,45.26085565078916,45.75994110107422,1445862,0.0,0.0
2015-09-17 00:00:00+02:00,45.88471013664753,46.227830622621504,45.54938655897087,46.19664001464844,1359022,0.0,0.0
2015-09-18 00:00:00+02:00,45.83012639679886,45.96269467158707,44.9957173296495,45.34663772583008,3851421,0.0,0.0
2015-09-21 00:00:00+02:00,45.229663391571606,46.17324703458554,45.229663391571606,46.03287887573242,1181818,0.0,0.0
2015-09-22 00:00:00+02:00,46.07967048789951,46.07967048789951,44.52782379002637,44.855350494384766,1826297,0.0,0.0
2015-09-23 00:00:00+02:00,45.019107825744236,45.44021227117802,44.6291969632575,44.808555603027344,1560501,0.0,0.0
2015-09-24 00:00:00+02:00,44.348467804603885,44.52002956364334,43.18653491324834,43.52965545654297,3074159,0.0,0.0
2015-09-25 00:00:00+02:00,44.20809477904932,45.30764334851201,44.091123299190535,45.00351333618164,1982208,0.0,0.0
2015-09-28 00:00:00+02:00,44.94892751985136,45.26085742590528,44.176905613283196,44.46543884277344,1899053,0.0,0.0
2015-09-29 00:00:00+02:00,43.84938478689183,44.44984800285186,43.67002610806498,43.810394287109375,1981559,0.0,0.0
2015-09-30 00:00:00+02:00,44.636993726462315,44.70717779579574,44.153502148928304,44.22368621826172,2614494,0.0,0.0
2015-10-01 00:00:00+02:00,44.964527919134255,44.964527919134255,43.748004757690296,44.03654098510742,1751571,0.0,0.0
2015-10-02 00:00:00+02:00,44.48104153904734,44.660400217658285,43.436080082299426,44.02094650268555,1984048,0.0,0.0
2015-10-05 00:00:00+02:00,44.738376002027515,46.009486373767764,44.72277920899452,45.83012771606445,2111857,0.0,0.0
2015-10-06 00:00:00+02:00,45.27645697993747,45.58058702075663,44.87874617672455,45.3856315612793,2736518,0.0,0.0
2015-10-07 00:00:00+02:00,45.47141000878255,45.63517187204155,45.13608639842322,45.23746109008789,1843717,0.0,0.0
2015-10-08 00:00:00+02:00,45.081492773691856,45.25305152189258,44.82415018921528,45.16727066040039,1654387,0.0,0.0
2015-10-09 00:00:00+02:00,45.44800683074859,45.54158757475345,44.2704773957988,44.403045654296875,2012126,0.0,0.0
2015-10-12 00:00:00+02:00,44.41084718835633,44.44204077085115,43.623225591672615,43.95075225830078,1338813,0.0,0.0
2015-10-13 00:00:00+02:00,43.70900585020352,44.72277346896146,43.514050424489156,44.66818618774414,1909788,0.0,0.0
2015-10-14 00:00:00+02:00,44.3874528899058,45.042503283439565,44.036535479799504,44.69938278198242,1532287,0.0,0.0
2015-10-15 00:00:00+02:00,45.07369566545287,45.33883517421134,44.58240713970962,45.11268615722656,1185366,0.0,0.0
2015-10-16 00:00:00+02:00,45.338840373546105,45.557189532345525,45.15168480165636,45.41682434082031,1839383,0.0,0.0
2015-10-19 00:00:00+02:00,45.22966468420105,45.62737249579505,44.9099378631834,44.987918853759766,1254089,0.0,0.0
2015-10-20 00:00:00+02:00,44.99572217669688,45.52600128254068,44.980125382432725,45.190677642822266,1259295,0.0,0.0
2015-10-21 00:00:00+02:00,45.46360594956322,45.681958055305834,45.18286965273971,45.44021224975586,1509159,0.0,0.0
2015-10-22 00:00:00+02:00,45.409015999498074,45.97048856016419,44.987911578998485,45.83791732788086,1956438,0.0,0.0
2015-10-23 00:00:00+02:00,46.26683179321718,47.28839651296168,46.20444461731422,46.88288879394531,4162389,0.0,0.0
2015-10-26 00:00:00+01:00,46.68792161460773,47.10902602191933,46.4929662010135,47.08563232421875,1370717,0.0,0.0
2015-10-27 00:00:00+01:00,46.867284612223294,47.02324955261146,46.58655128926517,46.75811004638672,1201908,0.0,0.0
2015-10-28 00:00:00+01:00,46.78151608910849,47.44436350001441,46.57876073356673,47.20261764526367,1086109,0.0,0.0
2015-10-29 00:00:00+01:00,47.33518618609376,47.63151931762695,46.789310304253945,47.63151931762695,1447364,0.0,0.0
2015-10-30 00:00:00+01:00,47.63931421928185,48.02922512205064,47.397568388642924,47.86546325683594,1560889,0.0,0.0
2015-11-02 00:00:00+01:00,47.21820503857182,48.33335034766841,47.14802096405582,47.94343948364258,1231320,0.0,0.0
2015-11-03 00:00:00+01:00,47.84206173249295,48.052613955629184,47.530134826752594,47.81087112426758,1275105,0.0,0.0
2015-11-04 00:00:00+01:00,47.95903457409261,48.06041222808298,46.664530670433656,46.82049560546875,1952765,0.0,0.0
2015-11-05 00:00:00+01:00,46.97646282517646,47.849862339153056,46.781507390596985,47.43655776977539,1651814,0.0,0.0
2015-11-06 00:00:00+01:00,47.53793079071758,48.81683792084883,47.514537091317344,48.5205078125,1820566,0.0,0.0
2015-11-09 00:00:00+01:00,48.27876144756774,48.74665327881296,48.10719972121209,48.21637725830078,1768725,0.0,0.0
2015-11-10 00:00:00+01:00,48.43676309056985,48.45250500509682,46.89409149648506,47.70478057861328,2253118,0.57,0.0
2015-11-11 00:00:00+01:00,47.877936534985594,48.5941771009854,47.77561559628189,48.06683349609375,1040337,0.0,0.0
2015-11-12 00:00:00+01:00,47.893673282426654,48.10618460591894,47.15382138033209,47.16956329345703,1229215,0.0,0.0
2015-11-13 00:00:00+01:00,47.075121093580805,47.32698573223447,46.57138881381015,47.15382766723633,1270275,0.0,0.0
2015-11-16 00:00:00+01:00,46.854736328125,47.46865899948845,46.60287169460373,46.854736328125,2175925,0.0,0.0
2015-11-17 00:00:00+01:00,47.47652343116177,48.688623728243144,47.38207495420281,48.66501235961914,2277549,0.0,0.0
2015-11-18 00:00:00+01:00,48.350186142904555,48.76733638720233,48.05109575894559,48.60205078125,1260095,0.0,0.0
2015-11-19 00:00:00+01:00,48.893269191372525,49.20810149365897,48.720114127331996,48.846046447753906,1823787,0.0,0.0
2015-11-20 00:00:00+01:00,49.01919274908709,49.09002985431548,48.216373223986274,48.397403717041016,1773311,0.0,0.0
